antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
watch_time_watch_VHIGH,"status_status_COMPLETED, course_Artificial Intelligence",0.29838709677419356,0.14629032258064517,0.06870967741935484,0.23027027027027025,1.5740635894990909,1.0,0.025058532778355874,1.109103162377673,0.5198046516647777,0.18275418275418276,0.09837061698010116,0.34997526743943497
status_status_COMPLETED,"watch_time_watch_VHIGH, course_Artificial Intelligence",0.5916129032258064,0.07822580645161291,0.06870967741935484,0.11613958560523448,1.4846709912421725,1.0,0.02243028095733611,1.0428956637678852,0.7993643800666028,0.1143010464180306,0.041131308968058396,0.497245050534576
"watch_time_watch_VHIGH, course_Artificial Intelligence",quiz_score_quiz_GOOD,0.07822580645161291,0.3496774193548387,0.04467741935483871,0.5711340206185567,1.633316848632404,1.0,0.017323621227887616,1.516377171215881,0.4206549993525177,0.11658249158249158,0.3405334642448044,0.3494507741469167
"quiz_score_quiz_GOOD, course_Artificial Intelligence",watch_time_watch_VHIGH,0.08806451612903225,0.29838709677419356,0.04467741935483871,0.5073260073260074,1.7002277002277004,1.0,0.018400104058272634,1.4240916176999643,0.4516147157566478,0.13072203869749882,0.29779798745315994,0.3285278685278686
watch_time_watch_VHIGH,"quiz_score_quiz_GOOD, course_Artificial Intelligence",0.29838709677419356,0.08806451612903225,0.04467741935483871,0.14972972972972973,1.7002277002277002,1.0,0.018400104058272634,1.072524249943605,0.5869953110087556,0.13072203869749882,0.06762014933221158,0.3285278685278686
quiz_score_quiz_GOOD,"watch_time_watch_VHIGH, course_Artificial Intelligence",0.3496774193548387,0.07822580645161291,0.04467741935483871,0.12776752767527674,1.6333168486324037,1.0,0.017323621227887616,1.0567987581242217,0.5962409031001088,0.11658249158249158,0.05374604927151632,0.3494507741469167
"platform_activity_act_VHIGH, course_Artificial Intelligence",status_status_COMPLETED,0.0703225806451613,0.5916129032258064,0.062096774193548386,0.8830275229357798,1.4925765109601514,1.0,0.020493028095733612,3.4913092979127134,0.35498075831177844,0.10352245227211618,0.7135745032392713,0.49399467749842424
"status_status_COMPLETED, course_Artificial Intelligence",platform_activity_act_VHIGH,0.14629032258064517,0.2796774193548387,0.062096774193548386,0.424476295479603,1.5177353125568276,1.0,0.02118267429760666,1.251594982078853,0.399577977284382,0.17065602836879432,0.20101948767880404,0.3232531419727888
platform_activity_act_VHIGH,"status_status_COMPLETED, course_Artificial Intelligence",0.2796774193548387,0.14629032258064517,0.062096774193548386,0.22202998846597463,1.5177353125568276,1.0,0.02118267429760666,1.097355508261795,0.4735705852588969,0.17065602836879432,0.0887182936877088,0.3232531419727888
status_status_COMPLETED,"platform_activity_act_VHIGH, course_Artificial Intelligence",0.5916129032258064,0.0703225806451613,0.062096774193548386,0.10496183206106871,1.4925765109601512,1.0,0.020493028095733612,1.038701423756792,0.8080999569151227,0.10352245227211618,0.03725943073883171,0.49399467749842424
"watch_time_watch_VHIGH, course_Artificial Intelligence",platform_activity_act_VHIGH,0.07822580645161291,0.2796774193548387,0.038387096774193545,0.490721649484536,1.7545987467151807,1.0,0.016509105098855354,1.414398589525924,0.4665666791651043,0.12014134275618374,0.2929857202875332,0.31398827572266014
"platform_activity_act_VHIGH, course_Artificial Intelligence",watch_time_watch_VHIGH,0.0703225806451613,0.29838709677419356,0.038387096774193545,0.5458715596330275,1.8294073890404163,1.0,0.01740374609781477,1.5449657869012707,0.48766904402288314,0.11621093749999999,0.35273647579879774,0.33726010414083807
watch_time_watch_VHIGH,"platform_activity_act_VHIGH, course_Artificial Intelligence",0.29838709677419356,0.0703225806451613,0.038387096774193545,0.12864864864864864,1.8294073890404163,1.0,0.01740374609781477,1.0669374849915954,0.6461895102868732,0.11621093749999999,0.06273796350132227,0.33726010414083807
platform_activity_act_VHIGH,"watch_time_watch_VHIGH, course_Artificial Intelligence",0.2796774193548387,0.07822580645161291,0.038387096774193545,0.1372549019607843,1.7545987467151807,1.0,0.016509105098855354,1.0684200879765395,0.5970507325187127,0.12014134275618374,0.06403856380697509,0.31398827572266014
"platform_activity_act_VHIGH, course_Artificial Intelligence",quiz_score_quiz_GOOD,0.0703225806451613,0.3496774193548387,0.038870967741935485,0.5527522935779816,1.5807491790514234,1.0,0.014280749219562953,1.4540545905707196,0.39517854417604187,0.101988997037664,0.31226791175185664,0.33195732760079893
"quiz_score_quiz_GOOD, course_Artificial Intelligence",platform_activity_act_VHIGH,0.08806451612903225,0.2796774193548387,0.038870967741935485,0.44139194139194143,1.5782180142041735,1.0,0.014241311134235175,1.2894955050237968,0.4017542752386223,0.11819519372241295,0.22450291908419995,0.2901884735794771
platform_activity_act_VHIGH,"quiz_score_quiz_GOOD, course_Artificial Intelligence",0.2796774193548387,0.08806451612903225,0.038870967741935485,0.1389850057670127,1.5782180142041735,1.0,0.014241311134235175,1.059140073028974,0.5086248706222952,0.11819519372241295,0.05583782026096193,0.2901884735794771
quiz_score_quiz_GOOD,"platform_activity_act_VHIGH, course_Artificial Intelligence",0.3496774193548387,0.0703225806451613,0.038870967741935485,0.11116236162361624,1.5807491790514234,1.0,0.014280749219562953,1.0459474027821953,0.5649328196008693,0.101988997037664,0.043928980233591375,0.33195732760079893
"platform_activity_act_HIGH, course_Artificial Intelligence",status_status_COMPLETED,0.06983870967741936,0.5916129032258064,0.06274193548387097,0.8983833718244804,1.5185324169334184,1.0,0.02142445369406868,4.018900293255132,0.36710777524636007,0.10479525862068967,0.7511757129983326,0.5022178582132216
"status_status_COMPLETED, course_Artificial Intelligence",platform_activity_act_HIGH,0.14629032258064517,0.2793548387096774,0.06274193548387097,0.4288864388092613,1.53527478095694,1.0,0.021875026014568158,1.2618246356956033,0.40839504278095384,0.1728888888888889,0.20749684884006714,0.3267411408826907
platform_activity_act_HIGH,"status_status_COMPLETED, course_Artificial Intelligence",0.2793548387096774,0.14629032258064517,0.06274193548387097,0.2245958429561201,1.5352747809569398,1.0,0.021875026014568158,1.1009867172675523,0.4838037066785113,0.1728888888888889,0.09172382889248903,0.3267411408826907
status_status_COMPLETED,"platform_activity_act_HIGH, course_Artificial Intelligence",0.5916129032258064,0.06983870967741936,0.06274193548387097,0.10605234460196293,1.5185324169334184,1.0,0.02142445369406868,1.0405097935051009,0.8361416034145965,0.10479525862068967,0.038932640286486936,0.5022178582132216
"platform_activity_act_HIGH, course_Artificial Intelligence",quiz_score_quiz_GOOD,0.06983870967741936,0.3496774193548387,0.03612903225806452,0.5173210161662818,1.4794235702172265,1.0,0.01170801248699272,1.3473190307146168,0.348392330748842,0.09423643247791336,0.2577852927160087,0.31032102468830697
"quiz_score_quiz_GOOD, course_Artificial Intelligence",platform_activity_act_HIGH,0.08806451612903225,0.2793548387096774,0.03612903225806452,0.4102564102564103,1.4685853023035473,1.0,0.011527783558792928,1.2219635343618516,0.3498850371418466,0.10905550146056477,0.18164497394577972,0.2697933321489904
platform_activity_act_HIGH,"quiz_score_quiz_GOOD, course_Artificial Intelligence",0.2793548387096774,0.08806451612903225,0.03612903225806452,0.12933025404157045,1.4685853023035473,1.0,0.011527783558792928,1.0473953965945066,0.442759623992838,0.10905550146056477,0.045250720738899325,0.2697933321489904
quiz_score_quiz_GOOD,"platform_activity_act_HIGH, course_Artificial Intelligence",0.3496774193548387,0.06983870967741936,0.03612903225806452,0.10332103321033212,1.4794235702172267,1.0,0.01170801248699272,1.037340369042878,0.49830817743764183,0.09423643247791336,0.03599625557552612,0.31032102468830697
"platform_activity_act_HIGH, course_Artificial Intelligence",watch_time_watch_VHIGH,0.06983870967741936,0.29838709677419356,0.034516129032258064,0.4942263279445727,1.6563260720304598,1.0,0.013677159209157127,1.3872072470172336,0.42600584375491235,0.10343160947317544,0.2791271800589312,0.3049510018101242
"watch_time_watch_VHIGH, course_Artificial Intelligence",platform_activity_act_HIGH,0.07822580645161291,0.2793548387096774,0.034516129032258064,0.44123711340206184,1.5794862027094592,1.0,0.012663371488033297,1.2897155100583264,0.398018004758751,0.10683974038941586,0.22463520660089153,0.2823968476941025
platform_activity_act_HIGH,"watch_time_watch_VHIGH, course_Artificial Intelligence",0.2793548387096774,0.07822580645161291,0.034516129032258064,0.12355658198614318,1.5794862027094592,1.0,0.012663371488033297,1.051721280122402,0.5091031551468803,0.10683974038941586,0.04917774423693573,0.2823968476941025
watch_time_watch_VHIGH,"platform_activity_act_HIGH, course_Artificial Intelligence",0.29838709677419356,0.06983870967741936,0.034516129032258064,0.11567567567567567,1.65632607203046,1.0,0.013677159209157127,1.0518327549491286,0.5647760232033515,0.10343160947317544,0.049278513818135805,0.3049510018101242
"status_status_DROPOUT, course_Artificial Intelligence",platform_activity_act_MED,0.11032258064516129,0.29612903225806453,0.06258064516129032,0.5672514619883041,1.915555045930003,1.0,0.029910926118626426,1.6265126416739322,0.5372262882859984,0.1819887429643527,0.3851876866011653,0.38929021901158123
"course_Artificial Intelligence, platform_activity_act_MED",status_status_DROPOUT,0.07951612903225806,0.40838709677419355,0.06258064516129032,0.7870182555780932,1.9271379086035458,1.0,0.030107284079084286,2.777763440860214,0.5226553030371456,0.1471368979901403,0.6399981419258938,0.47012840109078435
status_status_DROPOUT,"course_Artificial Intelligence, platform_activity_act_MED",0.40838709677419355,0.07951612903225806,0.06258064516129032,0.1532385466034755,1.9271379086035458,1.0,0.030107284079084286,1.0870639744824266,0.8131935153852208,0.1471368979901403,0.08009093901201123,0.47012840109078435
platform_activity_act_MED,"status_status_DROPOUT, course_Artificial Intelligence",0.29612903225806453,0.11032258064516129,0.06258064516129032,0.21132897603485837,1.9155550459300028,1.0,0.029910926118626426,1.1280716449830688,0.6790422103999925,0.1819887429643527,0.11353148140248766,0.38929021901158123
"course_Deep Learning, course_Artificial Intelligence",course_Machine Learning,0.05709677419354839,0.37951612903225806,0.036774193548387096,0.6440677966101694,1.6970762171623675,1.0,0.015105046826222684,1.74326420890937,0.43562399841547084,0.09197256958450988,0.42636348816819614,0.3704826870853652
"course_Machine Learning, course_Artificial Intelligence",course_Deep Learning,0.08274193548387097,0.26129032258064516,0.036774193548387096,0.4444444444444444,1.7009602194787379,1.0,0.01515452653485952,1.3296774193548389,0.4492702655178477,0.11968503937007874,0.24793789422610377,0.29259259259259257
course_Deep Learning,"course_Machine Learning, course_Artificial Intelligence",0.26129032258064516,0.08274193548387097,0.036774193548387096,0.14074074074074075,1.7009602194787379,1.0,0.01515452653485952,1.0674986095661847,0.5578602620087335,0.11968503937007874,0.06323062996177116,0.29259259259259257
course_Machine Learning,"course_Deep Learning, course_Artificial Intelligence",0.37951612903225806,0.05709677419354839,0.036774193548387096,0.09689757756056099,1.6970762171623675,1.0,0.015105046826222684,1.0440711954459203,0.6619854158400941,0.09197256958450988,0.04221091017370478,0.3704826870853652
"quiz_score_quiz_GOOD, course_Artificial Intelligence",status_status_COMPLETED,0.08806451612903225,0.5916129032258064,0.07145161290322581,0.8113553113553115,1.371429370338858,1.0,0.019351508844953187,2.1648481052301927,0.2969878493501476,0.11747547069742775,0.5380738271733536,0.4660647876296732
"status_status_COMPLETED, course_Artificial Intelligence",quiz_score_quiz_GOOD,0.14629032258064517,0.3496774193548387,0.07145161290322581,0.4884233737596472,1.3967827109362605,1.0,0.02029719042663892,1.2712124582869857,0.33274664480836097,0.16831306990881462,0.2133494338566003,0.3463795835587904
quiz_score_quiz_GOOD,"status_status_COMPLETED, course_Artificial Intelligence",0.3496774193548387,0.14629032258064517,0.07145161290322581,0.2043357933579336,1.3967827109362603,1.0,0.02029719042663892,1.0729522206638618,0.43681249776057895,0.16831306990881462,0.06799204965410696,0.3463795835587904
status_status_COMPLETED,"quiz_score_quiz_GOOD, course_Artificial Intelligence",0.5916129032258064,0.08806451612903225,0.07145161290322581,0.12077426390403491,1.371429370338858,1.0,0.019351508844953187,1.0372029007251813,0.6631790285251716,0.11747547069742775,0.03586848889370648,0.4660647876296732
watch_time_watch_LOW,status_status_DROPOUT,0.2082258064516129,0.40838709677419355,0.17887096774193548,0.8590240123934934,2.1034553226065005,1.0,0.09383423517169615,4.19655086848635,0.662552228741637,0.4086219602063375,0.7617090722027424,0.6485088466390847
status_status_DROPOUT,watch_time_watch_LOW,0.40838709677419355,0.2082258064516129,0.17887096774193548,0.4379936808846761,2.1034553226065005,1.0,0.09383423517169615,1.4088350372905942,0.8867145285967002,0.4086219602063375,0.2901936894448955,0.6485088466390847
watch_time_watch_LOW,quiz_score_quiz_FAIL,0.2082258064516129,0.2585483870967742,0.12661290322580646,0.6080557707203719,2.3518064744019376,1.0,0.07277645681581686,1.8917273364783886,0.7259581711999149,0.3722143195827406,0.4713825926618024,0.5488812852354199
quiz_score_quiz_FAIL,watch_time_watch_LOW,0.2585483870967742,0.2082258064516129,0.12661290322580646,0.4897067997504679,2.351806474401937,1.0,0.07277645681581686,1.5516063964035016,0.775229206530429,0.3722143195827406,0.3555066527710127,0.5488812852354199
watch_time_watch_LOW,platform_activity_act_MED,0.2082258064516129,0.29612903225806453,0.13725806451612904,0.659178931061193,2.2259854970476014,1.0,0.07559635796045786,2.065221407624634,0.6956033415686049,0.37390158172231985,0.5157904153481659,0.5613432781667621
platform_activity_act_MED,watch_time_watch_LOW,0.29612903225806453,0.2082258064516129,0.13725806451612904,0.4635076252723312,2.2259854970476014,1.0,0.07559635796045786,1.4758349435074505,0.7824740613566182,0.37390158172231985,0.32241745298196245,0.5613432781667621
"watch_time_watch_LOW, status_status_DROPOUT",quiz_score_quiz_FAIL,0.17887096774193548,0.2585483870967742,0.10822580645161291,0.6050495942290353,2.3401793413724383,1.0,0.061979006243496365,1.8773283988805425,0.6974328034540367,0.3287604115629594,0.46732814536002143,0.5118198688550042
"watch_time_watch_LOW, quiz_score_quiz_FAIL",status_status_DROPOUT,0.12661290322580646,0.40838709677419355,0.10822580645161291,0.8547770700636943,2.093056016743643,1.0,0.05651873048907388,4.073825693265422,0.5979361298374967,0.25359032501889645,0.7545304892025367,0.5598924844789246
"status_status_DROPOUT, quiz_score_quiz_FAIL",watch_time_watch_LOW,0.21806451612903227,0.2082258064516129,0.10822580645161291,0.496301775147929,2.383478703266584,1.0,0.06281914672216442,1.5719217469565632,0.7423184941444964,0.34026369168357,0.36383601668713794,0.5080269526398049
watch_time_watch_LOW,"status_status_DROPOUT, quiz_score_quiz_FAIL",0.2082258064516129,0.21806451612903227,0.10822580645161291,0.5197521301316809,2.383478703266584,1.0,0.06281914672216442,1.6281914672216442,0.7330943287049335,0.34026369168357,0.38582161856774366,0.5080269526398049
status_status_DROPOUT,"watch_time_watch_LOW, quiz_score_quiz_FAIL",0.40838709677419355,0.12661290322580646,0.10822580645161291,0.2650078988941548,2.093056016743643,1.0,0.05651873048907388,1.1882945346761196,0.8827219583069915,0.25359032501889645,0.15845779744113755,0.5598924844789246
quiz_score_quiz_FAIL,"watch_time_watch_LOW, status_status_DROPOUT",0.2585483870967742,0.17887096774193548,0.10822580645161291,0.4185901434809732,2.340179341372438,1.0,0.061979006243496365,1.4123066938945037,0.7723799004534481,0.3287604115629594,0.29193849726616256,0.5118198688550042
"watch_time_watch_LOW, quiz_score_quiz_FAIL",platform_activity_act_MED,0.12661290322580646,0.29612903225806453,0.08370967741935484,0.6611464968152866,2.2326297822738437,1.0,0.0462159209157128,2.077213194276012,0.6321340314583234,0.24690770694576597,0.5185857654112688,0.47191311768868904
"watch_time_watch_LOW, platform_activity_act_MED",quiz_score_quiz_FAIL,0.13725806451612904,0.2585483870967742,0.08370967741935484,0.6098707403055229,2.3588263193351477,1.0,0.0482218262226847,1.9005280800621842,0.6677087644639247,0.26821705426356585,0.47383045244599564,0.4668193377135849
"quiz_score_quiz_FAIL, platform_activity_act_MED",watch_time_watch_LOW,0.16564516129032258,0.2082258064516129,0.08370967741935484,0.5053554040895812,2.4269585634046504,1.0,0.049218080124869924,1.6006931038862076,0.7046901672274187,0.2884936075597554,0.3752706264728873,0.4536846733848371
watch_time_watch_LOW,"quiz_score_quiz_FAIL, platform_activity_act_MED",0.2082258064516129,0.16564516129032258,0.08370967741935484,0.40201394268009294,2.4269585634046504,1.0,0.049218080124869924,1.3952747367541367,0.742587540245964,0.2884936075597554,0.28329527249498865,0.4536846733848371
quiz_score_quiz_FAIL,"watch_time_watch_LOW, platform_activity_act_MED",0.2585483870967742,0.13725806451612904,0.08370967741935484,0.3237679351216469,2.3588263193351477,1.0,0.0482218262226847,1.2758074931555767,0.7769358671127982,0.26821705426356585,0.21618268793311102,0.4668193377135849
platform_activity_act_MED,"watch_time_watch_LOW, quiz_score_quiz_FAIL",0.29612903225806453,0.12661290322580646,0.08370967741935484,0.2826797385620915,2.2326297822738437,1.0,0.0462159209157128,1.2175692556396502,0.7843734602077957,0.24690770694576597,0.17869148274883975,0.47191311768868904
"course_Machine Learning, watch_time_watch_LOW",status_status_DROPOUT,0.07806451612903226,0.40838709677419355,0.06564516129032258,0.8409090909090909,2.0590980899037774,1.0,0.03376462018730489,3.7187096774193553,0.5579028994004501,0.1559984668455347,0.7310895211658571,0.5008257934798219
"course_Machine Learning, status_status_DROPOUT",watch_time_watch_LOW,0.15483870967741936,0.2082258064516129,0.06564516129032258,0.4239583333333333,2.0360508649625615,1.0,0.033403746097814775,1.3745085457621187,0.6020781364292814,0.22071583514099785,0.2724672370475997,0.36960891105086496
watch_time_watch_LOW,"course_Machine Learning, status_status_DROPOUT",0.2082258064516129,0.15483870967741936,0.06564516129032258,0.3152594887683966,2.0360508649625615,1.0,0.033403746097814775,1.2342796672018683,0.6426745640434783,0.22071583514099785,0.1898108454893242,0.36960891105086496
status_status_DROPOUT,"course_Machine Learning, watch_time_watch_LOW",0.40838709677419355,0.07806451612903226,0.06564516129032258,0.1607424960505529,2.059098089903777,1.0,0.03376462018730489,1.0985132447817836,0.8694037548999382,0.1559984668455347,0.08967870460346887,0.5008257934798219
"course_Machine Learning, watch_time_watch_LOW",quiz_score_quiz_FAIL,0.07806451612903226,0.2585483870967742,0.04709677419354839,0.6033057851239669,2.3334347272417935,1.0,0.02691331945889698,1.8690759408602151,0.6198342552028911,0.1626740947075209,0.4649762601193376,0.39273211901238897
"course_Machine Learning, quiz_score_quiz_FAIL",watch_time_watch_LOW,0.09887096774193549,0.2082258064516129,0.04709677419354839,0.4763458401305057,2.2876407504331024,1.0,0.026509287200832465,1.5120173851874181,0.624625782454867,0.18114143920595532,0.33863194312673367,0.35126354748585703
watch_time_watch_LOW,"course_Machine Learning, quiz_score_quiz_FAIL",0.2082258064516129,0.09887096774193549,0.04709677419354839,0.22618125484120838,2.2876407504331024,1.0,0.026509287200832465,1.1645221027479091,0.7108951408790676,0.18114143920595532,0.14127864328181347,0.35126354748585703
quiz_score_quiz_FAIL,"course_Machine Learning, watch_time_watch_LOW",0.2585483870967742,0.07806451612903226,0.04709677419354839,0.18215845290081098,2.3334347272417935,1.0,0.02691331945889698,1.1272788563273541,0.7707140749923267,0.1626740947075209,0.11290804898268511,0.39273211901238897
"course_Machine Learning, watch_time_watch_LOW",platform_activity_act_MED,0.07806451612903226,0.29612903225806453,0.05096774193548387,0.652892561983471,2.204757017591242,1.0,0.027850572320499475,2.0278187403993853,0.5927044671408703,0.15768463073852293,0.5068592768784419,0.4125029258719098
"course_Machine Learning, platform_activity_act_MED",watch_time_watch_LOW,0.11370967741935484,0.2082258064516129,0.05096774193548387,0.4482269503546099,2.1526003812537424,1.0,0.02729045265348595,1.4349635127290818,0.6041424309786803,0.1880952380952381,0.30311816911765765,0.3464992226598766
watch_time_watch_LOW,"course_Machine Learning, platform_activity_act_MED",0.2082258064516129,0.11370967741935484,0.05096774193548387,0.24477149496514328,2.1526003812537424,1.0,0.02729045265348595,1.173539288668321,0.6762604722403439,0.1880952380952381,0.14787684600252746,0.3464992226598766
platform_activity_act_MED,"course_Machine Learning, watch_time_watch_LOW",0.29612903225806453,0.07806451612903226,0.05096774193548387,0.17211328976034856,2.204757017591242,1.0,0.027850572320499475,1.1136010186757215,0.7763287658517908,0.15768463073852293,0.10201231569526961,0.4125029258719098
"watch_time_watch_LOW, course_Artificial Intelligence",status_status_DROPOUT,0.056129032258064517,0.40838709677419355,0.050483870967741935,0.8994252873563219,2.2023841949483396,1.0,0.02756149843912591,5.882322580645163,0.578412339300182,0.12193221659524736,0.8299991225761166,0.5115214904396144
"status_status_DROPOUT, course_Artificial Intelligence",watch_time_watch_LOW,0.11032258064516129,0.2082258064516129,0.050483870967741935,0.45760233918128657,2.1976254863857294,1.0,0.027511862643080125,1.4597669767846275,0.6125404573856594,0.18832731648616124,0.31495915724668505,0.350025027065469
watch_time_watch_LOW,"status_status_DROPOUT, course_Artificial Intelligence",0.2082258064516129,0.11032258064516129,0.050483870967741935,0.24244771494965145,2.1976254863857294,1.0,0.027511862643080125,1.1744105811729006,0.6882813532163979,0.18832731648616124,0.14850903420736747,0.350025027065469
status_status_DROPOUT,"watch_time_watch_LOW, course_Artificial Intelligence",0.40838709677419355,0.056129032258064517,0.050483870967741935,0.12361769352290679,2.202384194948339,1.0,0.02756149843912591,1.0770082425969267,0.922810526059069,0.12193221659524736,0.07150199928947745,0.5115214904396144
"watch_time_watch_LOW, course_Artificial Intelligence",quiz_score_quiz_FAIL,0.056129032258064517,0.2585483870967742,0.03354838709677419,0.5977011494252873,2.311757408881336,1.0,0.0190363163371488,1.8430368663594467,0.601171854461328,0.1193344807802639,0.45741725613156,0.36372892780060373
"quiz_score_quiz_FAIL, course_Artificial Intelligence",watch_time_watch_LOW,0.06451612903225806,0.2082258064516129,0.03354838709677419,0.52,2.4972889233152595,1.0,0.02011446409989594,1.6495295698924732,0.6409151193633952,0.1402562373567094,0.39376655123243026,0.34055770720371803
watch_time_watch_LOW,"quiz_score_quiz_FAIL, course_Artificial Intelligence",0.2082258064516129,0.06451612903225806,0.03354838709677419,0.1611154144074361,2.4972889233152595,1.0,0.02011446409989594,1.115152056712239,0.7572433677546736,0.1402562373567094,0.10326130505622479,0.34055770720371803
quiz_score_quiz_FAIL,"watch_time_watch_LOW, course_Artificial Intelligence",0.2585483870967742,0.056129032258064517,0.03354838709677419,0.12975670617592014,2.311757408881336,1.0,0.0190363163371488,1.084605850387328,0.7652942554508793,0.1193344807802639,0.07800607968057159,0.36372892780060373
"watch_time_watch_LOW, course_Artificial Intelligence",platform_activity_act_MED,0.056129032258064517,0.29612903225806453,0.03806451612903226,0.6781609195402298,2.2900858938722357,1.0,0.021443080124869927,2.187027649769585,0.5968349224370634,0.12114989733059547,0.542758409979245,0.4033506122755615
"course_Artificial Intelligence, platform_activity_act_MED",watch_time_watch_LOW,0.07951612903225806,0.2082258064516129,0.03806451612903226,0.4787018255578093,2.2989553202621362,1.0,0.02150720603537981,1.5188508849002131,0.6138291363861804,0.1524547803617571,0.34160752056598453,0.33075292672158474
watch_time_watch_LOW,"course_Artificial Intelligence, platform_activity_act_MED",0.2082258064516129,0.07951612903225806,0.03806451612903226,0.18280402788536018,2.2989553202621362,1.0,0.02150720603537981,1.1263930591652653,0.7136123205043658,0.1524547803617571,0.1122104385647859,0.33075292672158474
platform_activity_act_MED,"watch_time_watch_LOW, course_Artificial Intelligence",0.29612903225806453,0.056129032258064517,0.03806451612903226,0.12854030501089322,2.2900858938722357,1.0,0.021443080124869927,1.0830919354838708,0.8003386723422766,0.12114989733059547,0.07671734297121292,0.4033506122755615
"watch_time_watch_LOW, status_status_DROPOUT",platform_activity_act_MED,0.17887096774193548,0.29612903225806453,0.11854838709677419,0.6627592425608656,2.2380758735715505,1.0,0.06557950052029135,2.087146800069001,0.6736914683374822,0.332579185520362,0.5208770173871142,0.5315430199732433
"watch_time_watch_LOW, platform_activity_act_MED",status_status_DROPOUT,0.13725806451612904,0.40838709677419355,0.11854838709677419,0.8636897767332549,2.114880179994542,1.0,0.062493964620187296,4.340194660734144,0.6110285729547006,0.27756797583081566,0.7695955877170612,0.5769870684614141
"status_status_DROPOUT, platform_activity_act_MED",watch_time_watch_LOW,0.23032258064516128,0.2082258064516129,0.11854838709677419,0.5147058823529411,2.4718640360869366,1.0,0.07058928199791883,1.6315347018572823,0.773631900371213,0.3704637096774193,0.3870801529004349,0.5420159930742243
watch_time_watch_LOW,"status_status_DROPOUT, platform_activity_act_MED",0.2082258064516129,0.23032258064516128,0.11854838709677419,0.5693261037955074,2.471864036086937,1.0,0.07058928199791883,1.7871466697609655,0.7520414399208452,0.3704637096774193,0.4404488356102569,0.5420159930742243
status_status_DROPOUT,"watch_time_watch_LOW, platform_activity_act_MED",0.40838709677419355,0.13725806451612904,0.11854838709677419,0.29028436018957343,2.114880179994542,1.0,0.062493964620187296,1.2156163498303625,0.8910555716288696,0.27756797583081566,0.17737203835770335,0.5769870684614141
platform_activity_act_MED,"watch_time_watch_LOW, status_status_DROPOUT",0.29612903225806453,0.17887096774193548,0.11854838709677419,0.4003267973856209,2.2380758735715505,1.0,0.06557950052029135,1.3692941900325215,0.7859219214725303,0.332579185520362,0.2696967479455607,0.5315430199732433
"course_Deep Learning, watch_time_watch_LOW",status_status_DROPOUT,0.05741935483870968,0.40838709677419355,0.04951612903225806,0.8623595505617977,2.111622912118146,1.0,0.026066805411030177,4.298248847926265,0.558499265373099,0.11894614490507555,0.7673471138176515,0.4918037879191295
"course_Deep Learning, status_status_DROPOUT",watch_time_watch_LOW,0.10709677419354839,0.2082258064516129,0.04951612903225806,0.4623493975903614,2.2204231332767166,1.0,0.027215816857440164,1.472655642902322,0.6155598651880024,0.1862864077669903,0.3209546272275903,0.35007477625451455
watch_time_watch_LOW,"course_Deep Learning, status_status_DROPOUT",0.2082258064516129,0.10709677419354839,0.04951612903225806,0.2378001549186677,2.2204231332767166,1.0,0.027215816857440164,1.1714817728822449,0.6941819950459933,0.1862864077669903,0.1463802313034212,0.35007477625451455
status_status_DROPOUT,"course_Deep Learning, watch_time_watch_LOW",0.40838709677419355,0.05741935483870968,0.04951612903225806,0.1212480252764613,2.111622912118146,1.0,0.026066805411030177,1.0726355926060167,0.8898227117885472,0.11894614490507555,0.06771693304484258,0.4918037879191295
"course_Deep Learning, watch_time_watch_LOW",course_Machine Learning,0.05741935483870968,0.37951612903225806,0.038387096774193545,0.6685393258426966,1.7615570846683888,1.0,0.016595525494276793,1.8719682886823399,0.4586561523993581,0.09631728045325778,0.4658029166167712,0.3848433985779569
"course_Machine Learning, watch_time_watch_LOW",course_Deep Learning,0.07806451612903226,0.26129032258064516,0.038387096774193545,0.4917355371900826,1.8819508213447607,1.0,0.01798959417273673,1.453396275898243,0.5083180928074519,0.127545551982851,0.3119564040564437,0.3193245587184981
course_Deep Learning,"course_Machine Learning, watch_time_watch_LOW",0.26129032258064516,0.07806451612903226,0.038387096774193545,0.14691358024691356,1.8819508213447604,1.0,0.01798959417273673,1.0807058494001214,0.6343987376610031,0.127545551982851,0.07467883091862564,0.3193245587184981
course_Machine Learning,"course_Deep Learning, watch_time_watch_LOW",0.37951612903225806,0.05741935483870968,0.038387096774193545,0.10114747131321716,1.7615570846683888,1.0,0.016595525494276793,1.0486488217799133,0.6967472198133218,0.09631728045325778,0.04639191001744463,0.3848433985779569
"course_Deep Learning, watch_time_watch_LOW",platform_activity_act_MED,0.05741935483870968,0.29612903225806453,0.03532258064516129,0.6151685393258427,2.0773665271351986,1.0,0.01831904266389178,1.8290369672710147,0.5502142462002944,0.11099847947288394,0.45326419427594516,0.36722479253873835
"course_Deep Learning, platform_activity_act_MED",watch_time_watch_LOW,0.07806451612903226,0.2082258064516129,0.03532258064516129,0.45247933884297525,2.173022386387643,1.0,0.01906753381893861,1.4461083384053564,0.5855197778565975,0.14074550128534707,0.30848887774016026,0.31105763998694075
